Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
"Áudio que circula nas redes sociais atribui ao ministro da Justiça e Segurança Pública, Flávio Dino (PSB), declarações segundo as quais os “objetivos“ do governo Lula seriam “arruinar a economia“, “aumentar o desemprego“ e controlar o Exército, entre outros. O autor do vídeo também afirma que os “piores inimigos“ são Dino e Lula (PT), que, por não poderem comprar as redes sociais, querem destruí-las.",Folha - UOL,https://www1.folha.uol.com.br/poder/2023/12/e-falso-audio-em-que-flavio-dino-fala-em-arruinar-a-economia.shtml,Falso,2023-12-08 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEFvN5r0bjSup1o1pdvcTKn4z_25bWH_E4GQj2uNT-JqyRHAh0,"['Flávio Dino', 'Ministro', 'Partido dos Trabalhadores', 'Luiz Inácio Lula da Silva', 'Partido Socialista Brasileiro', 'Partido dos Trabalhadores', 'Rede social']"
Lula (PT) disse que a partir de 2640 ninguém mais vai pagar Imposto de Renda,Aos Fatos,https://www.aosfatos.org/noticias/lula-nao-disse-imposto-de-renda-acabara-ano-de-2640/,falso,2023-11-22 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJfKZMeBmdQoPhdWYge8ASlX7J0yeHtzZWNeLdJ6z0vIWgd8d2,"['Luiz Inácio Lula da Silva', 'Imposto de renda', 'Imposto', 'Renda', 'Partido dos Trabalhadores', 'Pagamento', 'Partido dos Trabalhadores']"
PT faz trambique em eleições em Diadema,Estadão,https://www.estadao.com.br/estadao-verifica/pt-trambique-eleicao-conselho-tutelar-diadema/,Enganoso,2023-10-09 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ7tjZ-MAHJqoLjWaa-Qxel7j_96crHbwIfUJC9Xk6O6cWA5shf,"['Eleição', 'Diadema', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores']"
"Em entrevista recente, advogado diz que PT mandou matar Bolsonaro",Aos Fatos,https://www.aosfatos.org/noticias/falso-wassef-provou-pt-ordenou-atentado-bolsonaro/,falso,2023-09-25 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRFEBC0HHH4ZFpsF0NY-h6xZceXj59GZbt_oghiJmufXHMbULYD,"['Jair Bolsonaro', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Advogado', 'Entrevista']"
"Adélio confessou que PT, PSOL e MDB ordenaram morte de Bolsonaro",Aos Fatos,https://www.aosfatos.org/noticias/falso-adelio-confessou-pt-psol-mdb-mandaram-matar-bolsonaro/,falso,2023-09-20 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSQBB-3Qk-NWs1j_BU6kuUW01Uu_p9-2xjFS25fpx0LbtI5wueS,"['Adélio Bispo', 'Jair Bolsonaro', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'PMDB', 'Partido Socialismo e Liberdade', 'Movimento Democrático Brasileiro', 'Morte']"
Governo Federal dá prejuízo de R$ 16 bilhões nos mineiros,Estadão,https://www.estadao.com.br/estadao-verifica/governo-federal-16-bilhoes-mineiros/,Enganoso,2023-09-22 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQqprpSrAnwlpaatiz9q1TTlf3fggcwCq7BSVo32LoZGJrfRu8Y,"['Governo', 'Prejuízo']"
"FACADA NO JAIR BOLSONARO. Já sabíamos, mas precisava da confissão desse vagabund@",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/09/19/adelio-nao-confessou-envolvimento-do-pt-psol-e-mdb-na-facada-em-bolsonaro.htm,Falso,2023-09-19 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQJA9RcfFgY978hIx3HWdaRWYpt5WRQm4NkMvcTciGPpRnERxNo,"['Jair Bolsonaro', 'Perfuração por arma branca']"
PT pagou R$ 50 bilhões para tornar inelegíveis integrantes do PL,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2023/08/25/e-enganoso-post-que-diz-que-pt-pagou-tse-para-tornar-politicos-inelegiveis.htm,Enganoso,2023-08-25 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT2IJrW1LH40f8zm9LtRY8j06Vu2BzAiF4cGTJxD76BieOLoScm,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Partido Liberal']"
Magno Malta diz em vídeo que PT ofereceu 50 bilhões para TSE tornar inelegíveis todos deputados e senadores do PL,AFP Checamos,https://checamos.afp.com/doc.afp.com.33T62G7,Falso,2023-08-22 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSfk02H-zF-NazcB30R2_sCiK5HqMSeddPI42E1HbCg2L_4Mrkx,"['Magno Malta', 'Tribunal Superior Eleitoral', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Senador', 'Partido Liberal', 'Deputado', 'Vídeo']"
PT pagou 50 bilhões pela inelegibilidade de todos os deputados do PL,Estadão,https://www.estadao.com.br/estadao-verifica/acao-pt-inelegibilidade-todos-deputados-pl-falso/,Falso,2023-08-21 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT3LdrDeerOqTN-JvGJkPmzMoav_4Wi5sO2wYrCjpRy8Pmi6DAu,"['Inelegibilidade', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Deputado', 'Partido Liberal']"
"Élcio Queiroz, executor de Marielle, trabalhava para Lindbergh Farias. Mas o PT não quer tocar nesse assunto",UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2023/07/31/fala-de-elcio-de-queiroz-sobre-ter-sido-assessor-do-pt-e-tirada-de-contexto.htm,Enganoso,2023-07-31 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRx1hGT2UMCi-kiO95RNnOlfrqwAkiuvA3art2RG8uLhqYSqLai,"['Lindbergh Farias', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Marielle Franco']"
Élcio de Queiroz trabalhou para o PT,Estadão,https://www.estadao.com.br/estadao-verifica/elcio-de-queiroz-trabalho-prefeitura-pt/,Fora de contexto,2023-07-31 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSpQS2N8Wrj5gyTfKgx2aTgyjWZPSaMb7TOPyibk1NKEerMxNIK,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores']"
El Pollo Carvajal tem provas de financiamento ilegal do governo da Venezuela ao PT,Estadão,https://www.estadao.com.br/estadao-verifica/carvajal-pollo-lula-pt-eua-venezuela-maduro-enganoso/,Falso,2023-07-26 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRsid6DksU6cLuFVnhh7aenZ3xGU9QK_Q9YpMswsDEWcKseKlOx,"['Hugo Carvajal', 'Venezuela', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Prova', 'Financiamento']"
Retrospectiva dos escândalos petistas,Estadão,https://www.estadao.com.br/estadao-verifica/video-engana-ao-listar-crimes-de-corrupcao-atribuidos-aos-governos-petistas/,Enganoso,2023-07-27 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIb3-pLt7PJ2Atl3eTc44UeEqRXWdu6L47VSU2NlBT7G1buDmX,['Escândalo']
Coronel admite que PT mandou abrir Esplanada no dia 8 de janeiro,Estadão,https://www.estadao.com.br/estadao-verifica/coronel-nao-disse-que-pt-mandou-reabrir-esplanada-no-dia-8-de-janeiro/,Enganoso,2023-06-15 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQLloVmJrmPIOiDKHB2hviVad8zqX3kXOYkUxxRJjBQhFvfSKzX,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Ataques de 8 de janeiro em Brasília', 'Janeiro', 'Coronel', 'Dia']"
"Da prisão, Lula lança filho como pré-candidato do PT à Presidência",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2018/04/25/e-boato-lula-nao-lancou-filho-como-pre-candidato-do-pt-a-presidencia.htm,Falso,2018-04-25 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZqqjWAslkIB-JMeKsxbN4BjaGzR4hbnR8ahfYr2OwmzqQiqi-,"['Luiz Inácio Lula da Silva', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Presidente do Brasil', 'Candidato', 'Prisão de Luiz Inácio Lula da Silva', 'Prisão']"
"""Militar preso da FAB. O militar detido por drogas é filiado ao PT. Pronto! Resolvido o mistério""",Observador,https://observador.pt/factchecks/militar-que-transportava-cocaina-na-comitiva-de-bolsonaro-e-militante-do-pt/,Errado,2019-06-30 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Prisão', 'Força Aérea Brasileira', 'Droga']"
PT publica foto com duplicações em ato em Salvador,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/07/11/pt-admite-duplicacao-em-foto-de-ato-no-dois-de-julho-por-erro-tecnico.htm,Verdadeiro,2022-07-11 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTyNrg8MzB0A0Pz8fnZP_jZHVGxEa51LPhEyKyBOMSu0HQWmfT6,"['Fotografia', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Salvador']"
"Você [ministro do STF Luiz Edson Fachin] era militante lá do PT, partido comunista. Você era da aliança comunista do Brasil.",Aos Fatos,https://www.aosfatos.org/noticias/em-video-que-motivou-sua-prisao-daniel-silveira-ataca-stf-com-informacoes-falsas/,falso,2021-02-17 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcThQ6JzIX52XNQt2SIMRTx7Cpp6M9gZxx1ocZEBOkawPL34QQk9,"['Supremo Tribunal Federal', 'Edson Fachin', 'Partido dos Trabalhadores', 'Ministro do Supremo Tribunal Federal do Brasil', 'Brasil', 'Partido político', 'Comunismo', 'Partido dos Trabalhadores']"
Os índios querendo invadir a Governadoria do PT da Bahia para cobrar o dinheiro prometido na passeata contra Bolsonaro em Porto Seguro,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/protesto-de-indigenas-na-bahia-era-por-melhoria-na-educacao-e-nao-por-verba-para-ato-contra-bolsonaro-2/,"ENGANOSO: O grupo reivindicava ações em favor da educação escolar indígena e o ato fez parte do 4º Acampamento dos Povos Indígenas da Bahia, em Salvador.",2022-05-05 07:00:00,,"['Jair Bolsonaro', 'Partido dos Trabalhadores', 'Povos ameríndios', 'Bahia', 'A Governadoria', 'Porto Seguro', 'Dinheiro', 'Partido dos Trabalhadores']"
Instituto de Previdência de Minas tem 540 conselheiros filiados ao PT,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2018/11/25/instituto-de-previdencia-de-minas-nao-tem-540-conselheiros-filiados-ao-pt.htm,Falso,2018-11-25 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQzHQjxN3T5eOkTYxCiRIjaJemb696kqrWP-vhd2bjGmckzzwHk,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Minas Gerais', 'Conselheiro']"
PT tem plano de dominação comunista,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/10/17/mensagem-falsa-no-whatsapp-diz-que-pt-tem-plano-de-dominacao-comunista.htm,Falso,2022-10-17 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTyK2FRZCmK8N7ipo0W6xFEItNgwgG2e9tzwEbzdIyhnE-bEpZO,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Comunismo']"
"Brigada Militar de Serafina Corrêa apreendeu quatro urnas eletrônicas no carro de um homem chamado Thiago Feronato e 3 delas já tinham votos para Lula (PT), que correspondia a 81%",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/10/02/mensagem-falsa-de-2018-sobre-urnas-apreendidas-no-rs-e-reciclada.htm,Falso,2022-10-02 07:00:00,,"['Urna eleitoral', 'Votação', 'Urna eletrônica', 'Luiz Inácio Lula da Silva', 'Partido dos Trabalhadores', 'Serafina Corrêa', 'Partido dos Trabalhadores', 'Automóvel', 'Brigada Militar do Rio Grande do Sul']"
Cartilha do PT erotizava crianças e as ensinava a usar drogas,Aos Fatos,https://www.aosfatos.org/noticias/cartilha-citada-por-damares-nao-ensina-criancas-a-usar-crack/,falso,2022-08-12 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTzQQcPCdBH8kOqPX9SX4zaelrY6WJ41y7j8eVEXRFotIQmbHp2,"['Droga', 'Cartilha', 'Criança', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores']"
Apreensão de jornais no Rio é prova de caixa 2 do PT,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/24/apreensao-de-jornais-no-rio-nao-tem-ligacao-com-suspeita-de-caixa-2-do-pt.htm,Falso,2018-10-24 07:00:00,,"['Partido dos Trabalhadores', 'Caixa dois', 'Partido dos Trabalhadores', 'Jornal', 'Confiscação', 'Rio de Janeiro', 'Prova']"
"Marcelo Odebrecht afirma em depoimento à justiça que governo PT mandou dinheiro para o narcotráfico do Rio, as Farc, sequestradores e traficantes internacionais.",Aos Fatos,https://www.aosfatos.org/noticias/marcelo-odebrecht-nao-disse-que-governos-do-pt-enviaram-dinheiro-para-traficantes/,falso,2019-04-22 07:00:00,,"['Marcelo Odebrecht', 'Partido dos Trabalhadores', 'Narcotráfico', 'Governo', 'Dinheiro', 'Partido dos Trabalhadores', 'Forças Armadas Revolucionárias da Colômbia', 'Justiça', 'Sequestro']"
Este vídeo mostra um vereador do PT chamado José Rainha agredindo uma jornalista,AFP Checamos,https://checamos.afp.com/politico-que-agride-reporter-em-video-era-vereador-do-dem-e-nao-do-pt,Falso,2020-02-21 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGfRwjWyiZPhGmQrmaWIZhhU1tK-6oSl3i6pZ3NFTYx81loEAr,"['Partido dos Trabalhadores', 'Vereador', 'Partido dos Trabalhadores', 'Vídeo', 'Jornalista', 'José Rainha Júnior']"
Carteiro com uniforme dos Correios comete irregularidade ao distribuir material do PT,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/distribuicao-de-material-de-campanha-por-correios-e-regular-ao-contrario-do-que-diz-homem-em-video/,Enganoso,2022-10-14 07:00:00,,"['Empresa Brasileira de Correios e Telégrafos', 'Correios', 'carteiro', 'Partido dos Trabalhadores', 'Uniforme', 'Partido dos Trabalhadores']"
Maduro convocou políticos do PT à Venezuela para o apoiarem,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2019/05/19/maduro-nao-pediu-ida-de-politicos-do-pt-a-venezuela-para-o-apoiarem.htm,Falso,2019-05-19 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpbPZGjKo82F042MUrq7pAEgLhkiII5nsd-bWSRsmtny3-mcbG,"['Nicolás Maduro', 'Venezuela', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Político']"
O [PT é o] maior partido do país…,Aos Fatos,https://www.aosfatos.org/noticias/na-sabatina-do-uol-luiz-marinho-erra-dados-sobre-pt-petrobras-e-morte-de-policiais/,falso,2018-05-28 07:00:00,,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Partido político']"
"“Tem dois [assassinatos] que estão sob investigação até hoje, aliás, de dois ex-prefeitos do PT que foram assassinados.”",Agência Pública,https://eleicoes.apublica.org/2018/2018/10/doria-acerta-ao-falar-sobre-apuracao-de-mortes-de-ex-prefeitos-do-pt/,Verdadeiro,2018-10-17 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS6CFVAHCYdVn0frWeT7c4a7bm8jYOk1KzEikafIV_wN4uu5Q0m,"['Assassínio', 'Primátor', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Pesquisa']"
"PT contrata ""manifestantes"" por R$ 20,00 para protestar contra BOLSONARO na inauguração do aeroporto na Bahia, mas não paga, veja a revolta dos militantes. Kkkkkkk",Aos Fatos,https://www.aosfatos.org/noticias/mulher-em-video-nao-foi-contratada-pelo-pt-para-protestar-contra-bolsonaro-na-bahia/,falso,2019-07-29 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSL5Fqq_hhaXNu_71iwfGgRVdsqBZBbJhgKLDBBT65Y_lJjVwf3,"['Jair Bolsonaro', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Bahia', 'Protesto', 'Veja', 'Manifestação', 'Aeroporto', 'Rebelião']"
"Tuíte alegando que o aplicativo de disque-denúncia do TSE, o Pardal, não aceita queixas contra o PT. A postagem inclui um vídeo de uma tentativa fracassada de denunciar a sigla.",Folha - UOL,https://www1.folha.uol.com.br/poder/2022/10/e-falso-que-aplicativo-do-tse-nao-permita-denuncias-contra-o-pt.shtml,Falso,2022-10-28 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQZ0CmCdpIibeD0LZpJgCprprqkLuQfMFB5kteknJgAMGWfEZ_f,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Tribunal Superior Eleitoral', 'Denúncia', 'Pardal', 'Disque Denúncia', 'Vídeo']"
Reportagem mostra como era pobreza no tempo do PT,Aos Fatos,https://www.aosfatos.org/noticias/reportagem-globo-aumento-da-pobreza-2018-nao-governos-pt/,falso,2022-09-23 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTqIfcRr9uEdTaa3LVdlKzAro0KpXZoGK9MEH4EEMDZKS-7hNo4,"['Pobreza', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Reportagem']"
Médium João de Deus é filiado ao PT,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2019/01/05/medium-joao-de-deus-nao-e-filiado-ao-pt.htm,Falso,2019-01-05 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlrKwcS0yPfsEpxM7RIxSVzT0-hyfiXRBrt_au1vhN6Fwk1WQA,"['João de Deus', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Mediunidade']"
Cid Gomes novamente detona o PT e acaba de vez com a candidatura de Haddad,Aos Fatos,https://www.aosfatos.org/noticias/cid-gomes-nao-fez-discurso-contra-haddad-na-camara-video-e-do-deputado-alceu-moreira-em-2017/,falso,2018-10-28 07:00:00,,"['Cid Gomes', 'Fernando Haddad', 'Partido dos Trabalhadores', 'Candidato', 'Partido dos Trabalhadores']"
"A economia está parada há 11 anos, oito de PT e três de Bolsonaro.",Aos Fatos,https://www.aosfatos.org/noticias/checamos-lula-bolsonaro-ciro-tebet-programa-ratinho/,não_é_bem_assim,2022-09-23 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSidA9V88eqlycNN1uKZrzxsQVzYteXfLhkH-AHly7dnGK5sNNy,"['Jair Bolsonaro', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Economia']"
Suzane Von Richthofen será candidata a vereadora pelo PT,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-suzane-von-richthofen-sera-candidata-a-vereadora-pelo-pt/,falso,2021-10-15 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQepFufTptr1nRqTMi-UCIornEKrrISICAfDHoVcDeqB9KvTAbk,"['Suzane von Richthofen', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Candidato', 'Vereador']"
O PT propôs a diminuição da idade para estupro de vulnerável no Código Civil,Aos Fatos,https://www.aosfatos.org/noticias/falso-pt-propos-diminuir-idade-estupro-de-vulneravel/,falso,2022-10-21 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRa7li1J2KWT7in98kQ6eZmS53yb8vmiQUYLs8YmG74emV2NylR,"['Estupro de vulnerável', 'Estupro', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Código civil']"
"O PT assinou a constituição de 88? O pessoal faz uma ronda agora sobre carta à democracia para tentar atingir a mim, mas a bancada toda do PT não assinou essa carta à democracia em 88",BOL - UOL,https://www.bol.uol.com.br/noticias/2022/08/11/pt-assinou-constituicao-de-1988-ao-contrario-do-que-diz-bolsonaro.htm,Falso,2022-08-11 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdIX9KIuvvlquUrpz61P_WoM8-IBHoB0roXJOyPIRmFPMytQTT,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Constituição', 'Democracia', 'Carta']"
"EX-SENADOR PELO PT, LINDENBERG FARIAS, É FLAGRADO COMPRANDO DROGAS NO MORRO DO VIDIGAL NO RIO DE JANEIRO. São vermes como esse que financiam o crime organizado em nosso país.",Aos Fatos,https://www.aosfatos.org/noticias/video-nao-mostra-lindbergh-comprando-drogas-em-favela-no-rio/,falso,2019-10-15 07:00:00,,"['Lindbergh Farias', 'Droga', 'Vidigal', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Enoi Santos Farias', 'Crime', 'Crime organizado', 'Verme']"
CNN admite derrota do PT,AFP Checamos,https://checamos.afp.com/doc.afp.com.32K98EL,Enganoso,2022-09-27 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2D6P8Y54Y11sUdLOi6t6sjsnHEPsN9U55jR7mNtVbV8NGwsGw,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'CNN Brasil']"
TSE admite que PT tem ligação com PCC,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-tse-admitiu-ligacao-entre-pt-e-pcc/,falso,2022-08-23 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSswiQZPsmDeQ9yTYcHBtOAw2TyAbnitJkP9k5lbfaf1QilgfcE,"['Primeiro Comando da Capital', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Tribunal Superior Eleitoral']"
Adélio Bispo de Oliveira é o nome do petista que tentou matar Jair Bolsonaro hoje em Juiz de Fora. Ele é filiado ao Partido dos Trabalhadores.,Aos Fatos,https://www.aosfatos.org/noticias/autor-de-ataque-jair-bolsonaro-nao-e-filiado-ao-pt/,falso,2018-09-06 07:00:00,,"['Jair Bolsonaro', 'Adélio Bispo', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Partido político', 'Filiação', 'Juiz de Fora']"
"A pedido do PT, STF decide que quem não quitar dívidas não poderá mais dirigir e nem sair do país",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/02/22/e-falso-que-pt-pediu-ao-stf-retirada-de-cnh-e-passaporte-de-inadimplentes.htm,Falso,2023-02-22 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQRKOOxTAVRylSPONCcEWYj8CbhQHjXEVGBnIo-0Hv_vqnyAPpq,"['Supremo Tribunal Federal', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Débito']"
"Vereador José Rainha, do PT. Bateu na repórter e a cena não saiu em nenhum jornal, rádio ou canal de TV.",Aos Fatos,https://www.aosfatos.org/noticias/agressao-cometida-por-ex-vereador-do-DEM-falsamente-atribuida-jose-rainha/,falso,2018-09-17 07:00:00,,"['José Rainha Júnior', 'Vereador', 'Repórter', 'Partido dos Trabalhadores', 'Jornal', 'Partido dos Trabalhadores', 'Rádio', 'Televisão']"
"Em vídeo escondido pelo PT, Lula revela a verdadeira ideologia do partido",UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/02/video-manipulado-deturpa-fala-de-lula-sobre-o-pt.htm,Falso,2018-10-02 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSmH4O7EN3EsBztuOjg2SYkRSKhFMd_15eitKo4T3xzyWwqlzev,"['Luiz Inácio Lula da Silva', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Vídeo', 'Partido político', 'Ideologia']"
